Name,Symbol,Price,1h,24h,7d,24h Volume,Market Cap,Volume to Market Cap Ratio,Price Category
Ekubo Protocol,EKUBO,2.84,0.0,1.7,3.0,65105.77,28384786,0.0022936854271157795,$1-$100
Bityuan,BTY,0.04281,0.2,0.3,12.5,393095.0,28385316,0.01384853351641391,< $1
Ribbon Finance,RBN,0.2908,0.5,0.4,13.3,90231.17,28384490,0.0031788899501100777,< $1
Saros,SAROS,0.01082,0.2,8.8,30.7,246694.0,28364866,0.008697167827269129,< $1
Hydration,HDX,0.00752,0.3,0.3,0.4,45445.29,28266958,0.0016077177459279488,< $1
FARM,FARM,23.56,0.9,0.6,37.4,1395949.0,28238559,0.04943414428477034,$1-$100
Pixer Eternity,PXT,0.01308,0.0,2.5,45.2,215206.0,28145687,0.0076461448604896376,< $1
UniLend Finance,UFT,0.2814,0.1,2.1,5.5,2022535.0,28141429,0.07187037303613829,< $1
Synternet,SYNT,0.0354,1.3,4.3,10.5,2761527.0,27901335,0.09897472647814164,< $1
Plxyer,PLXY,0.02052,,,,35.33,27906150,1.2660291727809101e-06,< $1
Brickken,BKN,0.3899,2.5,13.1,3.3,3840026.0,27843092,0.13791665092368333,< $1
OHO Blockchain,OHO,0.001153,0.2,0.0,0.3,187069.0,27823641,0.006723383183387106,< $1
RAMP [OLD],RAMP,0.06728,0.5,2.3,0.4,796.75,27757921,2.8703518538005783e-05,< $1
My Lovely Coin,MLC,0.6032,2.5,0.3,21.7,203768.0,27726600,0.007349188144236942,< $1
PinkSale,PINKSALE,277.88,,,,13.42,27788142,4.829398093618494e-07,"$100-$1,000"
TokenPocket Token,TPT,0.007977,0.5,1.7,6.0,66722.93,27652535,0.002412904639665043,< $1
GXChain,GXC,0.368,4.1,12.1,0.7,9277.16,27603380,0.0003360878269255432,< $1
Harvest Finance,FARM,41.05,0.1,2.0,5.7,1702674.0,27589159,0.06171532811130633,$1-$100
MAI,MIMATIC,0.9976,0.0,0.2,0.5,94823.57,27498227,0.0034483521428490646,< $1
Cloud,CLOUD,0.1522,3.0,1.6,14.7,5261121.0,27477350,0.19147119354668482,< $1
Lumoz,MOZ,0.02491,0.1,6.2,24.5,1675098.0,27391242,0.06115451062788609,< $1
Aura BAL,AURABAL,7.49,0.1,4.6,7.6,4.66,27385263,1.7016451512625606e-07,$1-$100
MEOW,MEOW,0.0182,0.6,1.6,14.9,38103.82,27370818,0.0013921330374561695,< $1
Penumbra,UM,0.7611,0.1,0.0,10.9,3868.25,27357614,0.00014139573721597213,< $1
Frax Price Index Share,FPIS,0.8547,,,,156.82,27422016,5.718762617598939e-06,< $1
Base God,TYBG,0.0002224,10.1,60.2,61.9,1865019.0,27335908,0.06822597588490567,< $1
Propchain,PROPC,1.07,0.7,7.4,13.2,2050897.0,27336934,0.07502293417396406,$1-$100
BTC Proxy,BTCPX,103619.0,,,,6.45,27329396,2.360096066521192e-07,"> $10,000"
Bertram The Pomeranian,BERT,0.02794,4.4,1.3,34.9,2044398.0,27273094,0.07496025203447765,< $1
LUKSO [OLD],LYXE,1.74,2.1,4.3,10.8,7632.13,27181540,0.0002807835759121816,$1-$100
AXOL,AXOL,0.02709,0.7,5.4,12.3,491713.0,27130698,0.01812386102266886,< $1
PIXL,PIXL,0.05426,2.0,5.4,21.0,18351.1,27124404,0.0006765531143099033,< $1
A3S,AA,0.1128,0.3,8.2,26.1,2883244.0,27103611,0.10637859287458044,< $1
Based ETH,BSDETH,3368.02,0.1,0.8,2.2,383521.0,26988381,0.014210596774960307,"$1,000-$10,000"
Ren,REN,0.02694,0.6,0.6,6.3,1002342.0,26932701,0.0372165420764891,< $1
Frontier,FRONT,0.2986,0.1,1.6,28.1,4569.23,26872291,0.00017003499999311558,< $1
STUFF.io,STUFF,0.01417,0.6,1.0,11.7,39724.54,26853681,0.0014792958924327731,< $1
Tectum,TET,3.31,0.2,4.8,20.2,551627.0,26806204,0.0205783332843397,$1-$100
Streamr XDATA,XDATA,0.03829,0.7,3.3,12.4,410.42,26688868,1.5377947090150095e-05,< $1
Streamr,DATA,0.03476,0.4,2.8,10.3,6130549.0,26686643,0.2297234987555385,< $1
Euro Tether,EURT,1.04,0.2,0.2,0.9,1621060.0,26638379,0.06085430348445752,$1-$100
AscendEx,ASD,0.0352,0.2,1.4,6.0,1225764.0,26612846,0.04605910995013461,< $1
FIO Protocol,FIO,0.03309,0.7,3.7,8.2,6729250.0,26597413,0.2530039293671155,< $1
Indigo Protocol,INDY,1.65,0.5,0.0,8.4,16339.54,26531885,0.0006158454252308119,$1-$100
MUMU THE BULL,MUMU,1.136e-05,0.1,4.4,21.7,2336500.0,26456555,0.08831459727088428,< $1
AMO Coin,AMO,0.001247,0.2,13.0,48.9,10359336.0,26460569,0.39150087815571916,< $1
META,META,1258.49,1.9,0.2,10.6,62781.13,26284791,0.0023884964502856425,"$1,000-$10,000"
Foom,FOOM,0.0615,1.2,0.5,2.1,71831.08,26251481,0.0027362677176194367,< $1
Nacho the Kat,NACHO,9.037e-05,0.1,6.5,6.2,196442.0,26240263,0.007486281673320118,< $1
Hathor,HTR,0.0568,3.5,4.4,6.6,544674.0,26184375,0.020801489437880415,< $1
VeraOne,VRO,88.39,0.1,0.1,11.5,30941.56,26146099,0.0011834101905603587,$1-$100
ECOx,ECOX,0.0605,0.6,6.3,4.6,67241.6,26091464,0.0025771493696175886,< $1
Klever,KLV,0.002878,1.0,5.3,16.1,774471.0,25995281,0.029792753538613412,< $1
Karate Combat,KARATE,0.0004636,0.2,4.0,0.9,215827.0,25973251,0.008309587429005326,< $1
XEN Crypto,XEN,0.061488,4.5,5.7,33.4,2955288.0,25939545,0.11392983184554702,< $1
COMBO,COMBO,0.3642,0.6,0.5,11.8,6106040.0,25873993,0.2359914065061392,< $1
FOMO,FOMO,0.0002569,0.5,8.2,19.5,4988287.0,25756407,0.193671694968945,< $1
GameSwift,GSWIFT,0.06104,0.6,0.2,0.6,179545.0,25753514,0.006971669963174734,< $1
CrossFi,XFI,0.6081,0.1,0.2,10.7,287210571.0,25696427,11.177062515345032,< $1
Schizo Terminal,SCHIZO,0.02559,1.4,18.9,35.7,2092737.0,25623585,0.08167229527015833,< $1
Cronos zkEVM CRO,ZKCRO,0.1453,0.2,1.4,1.1,344.71,25568707,1.348171419070976e-05,< $1
Quickswap [OLD],QUICK,33.84,0.4,0.7,17.4,13205.61,25499675,0.0005178736591740876,$1-$100
Tokocrypto,TKO,0.3392,1.3,3.3,8.6,2256112.0,25474754,0.08856266089949288,< $1
Flayer,FLAY,0.04228,0.3,0.3,8.4,3490.38,25393909,0.00013744949625518467,< $1
Connex,CONX,22.04,0.1,0.1,0.4,155899.0,25348838,0.006150143844857898,$1-$100
MakerDAO Arbitrum Bridged DAI (Arbitrum One),DAI,0.9981,0.2,0.0,0.1,984903.0,25294035,0.03893815280954581,< $1
Tri Sigma,TRISIG,0.02544,1.2,30.2,17.9,8153390.0,25285636,0.32245145030166533,< $1
MemeFi,MEMEFI,0.002521,3.1,1.7,13.8,4721146.0,25187887,0.18743715977445827,< $1
AdEx,ADX,0.1744,0.8,0.8,6.0,3967605.0,25146581,0.1577791032506566,< $1
Grok,$GROK,0.003972,0.2,0.4,3.7,5299524.0,25112727,0.21102941150118823,< $1
Quiztok,QTCON,0.002317,0.8,9.6,49.4,16266742.0,25064688,0.6489904043489391,< $1
Level USD,LVLUSD,0.9998,0.0,0.0,0.0,97972.77,24935953,0.003928976365972458,< $1
Samoyedcoin,SAMO,0.005235,0.6,1.8,15.2,1141458.0,24912115,0.04581939349589547,< $1
Kin,KIN,0.059251,0.1,6.1,7.4,274643.0,24771825,0.011086910229666163,< $1
Moon Tropica,CAH,8.8,4.7,1.0,1.8,79280.53,24727083,0.0032062225050969416,$1-$100
crow with knife,CAW,0.073215,0.6,0.5,2.1,224963.0,24708541,0.009104665467702038,< $1
Hoppy,HOPPY,5.869e-05,0.5,1.4,5.8,7069193.0,24695267,0.28625699815272293,< $1
Sentio Protocol,SEN,0.2473,0.8,5.3,16.5,1010173.0,24650884,0.04097917948906011,< $1
Spectre AI,SPECTRE,2.46,0.2,0.7,23.5,75945.46,24598642,0.00308738425478935,$1-$100
Quickswap,QUICK,0.03272,0.5,1.5,17.3,5413521.0,24536299,0.2206331525386123,< $1
StrikeX,STRX,0.02918,1.9,1.5,6.2,4900.17,24493055,0.00020006365069608507,< $1
Acet,ACT,0.01116,0.4,0.3,6.0,80247.98,24484604,0.0032774873549108654,< $1
MetaMUI,MMUI,0.05125,0.3,1.2,2.3,469320.0,24407196,0.01922875532281545,< $1
Law Blocks,LBT,0.1128,0.2,0.2,0.3,93356.88,24247463,0.0038501710467606447,< $1
AstraAI,ASTRA,2.42,0.7,12.2,7.7,318783.0,24228332,0.01315744723986777,$1-$100
PAID,PAID,0.05275,1.2,9.3,14.9,48424.68,24197523,0.0020012246708061812,< $1
Gyroscope GYD,GYD,0.9993,0.1,0.2,0.0,10252094.0,24192657,0.4237688320055131,< $1
SUKU,SUKU,0.06214,1.6,0.7,4.2,2642767.0,24137587,0.10948762194000584,< $1
Adshares,ADS,0.6208,0.0,1.5,3.6,5474.66,24109642,0.00022707346712157734,< $1
Beefy,BIFI,301.23,0.0,1.0,3.8,375994.0,24099064,0.015602016742227,"$100-$1,000"
Wing Finance,WING,4.99,0.4,1.5,5.5,613699.0,24044432,0.025523539087968474,$1-$100
Stride Staked Atom,STATOM,9.28,0.1,0.8,2.9,808183.0,23906564,0.03380590368402586,$1-$100
Kendu Inu,KENDU,2.389e-05,1.4,7.8,138.9,952503.0,23777819,0.04005846793602054,< $1
Iron Fish,IRON,0.4203,0.9,21.9,1.6,379722.0,23751119,0.015987541471203945,< $1
RARI,RARI,2.05,0.3,4.8,0.5,475510.0,23703138,0.02006105689466095,$1-$100
Zero1 Labs,DEAI,0.2427,0.0,2.1,8.1,1824640.0,23674567,0.07707173694032081,< $1
BOB,BOB,1.12,2.6,1.9,8.3,113679.0,23631923,0.004810399898476311,$1-$100
Self Chain,SLF,0.2436,0.2,1.9,7.3,8106622.0,23614058,0.34329643807938476,< $1
mETH Protocol,COOK,0.02461,0.0,0.7,1.6,804036.0,23616439,0.034045606960473596,< $1
Firo,FIRO,1.6,0.5,0.6,7.0,1847916.0,23429092,0.07887271090147241,$1-$100
Prosper [OLD],PROS,0.4543,1.1,8.7,4.0,3927584.0,23341262,0.16826785115560589,< $1
Cream,CREAM,10.06,0.4,0.9,2.2,3745161.0,23334583,0.16049830416939528,$1-$100
Forty Two DAO Token,FTD,1.45,2.0,20.9,10.1,57588.11,23294007,0.0024722285865201293,$1-$100
Swarm,BZZ,0.3679,0.2,3.2,0.3,1528260.0,23274534,0.06566232432408743,< $1
LiquidLaunch,LIQD,0.03478,1.2,30.6,10.5,2499138.0,23274350,0.10737734888407195,< $1
SideShift,XAI,0.1602,0.1,0.5,5.1,19732.91,23252489,0.0008486364621008959,< $1
Doge Killer,LEASH,215.77,0.6,3.1,12.6,657297.0,23239229,0.028283941777930758,"$100-$1,000"
MixMarvel,MIX,0.00252,1.9,10.1,63.4,19355895.0,23199100,0.8343381855330595,< $1
Foxsy AI,FOXSY,0.05655,0.1,0.1,8.9,1081188.0,23073823,0.046857774717262934,< $1
Fracton Protocol,FT,0.2633,0.3,0.5,6.0,2205507.0,23028550,0.09577272559496798,< $1
VIDT DAO,VIDT,0.02729,0.0,2.6,3.7,5243323.0,22989199,0.22807767247566998,< $1
Kasta,KASTA,0.03019,3.0,37.1,44.9,1243116.0,22983845,0.054086511634585076,< $1
Seamless Protocol,SEAM,0.7117,0.3,3.0,9.5,578396.0,22905295,0.025251628498999902,< $1
Cornucopias,COPI,0.02385,0.4,4.0,6.1,243619.0,22896594,0.010639966800302263,< $1
Savings crvUSD,SCRVUSD,1.04,0.1,0.0,0.5,1235585.0,22890280,0.05397858829162422,$1-$100
Gnosis xDai Bridged WETH (Gnosis Chain),WETH,3324.91,0.2,0.6,1.0,155412.0,22847199,0.006802234269504984,"$1,000-$10,000"
Electronic USD,EUSD,1.0,0.0,0.1,0.2,675554.0,22683932,0.029781168449984772,< $1
MileVerse,MVC,0.008297,9.7,48.4,63.2,96230082.0,22628312,4.2526407625986415,< $1
mfercoin,MFER,0.02273,5.8,64.6,67.9,7315973.0,22526407,0.32477318730856636,< $1
Coinweb,CWEB,0.003865,2.1,3.2,0.3,85015.15,22489154,0.003780273370888029,< $1
Genopets,GENE,0.3021,0.0,4.8,7.3,264874.0,22475878,0.011784812143934934,< $1
Bridged USD Coin (Linea),USDC,0.9993,0.1,0.0,0.6,5660231.0,22449792,0.2521284384282937,< $1
BOTIFY,BOTIFY,0.02258,2.4,4.0,9.7,3902154.0,22428881,0.17397898718175017,< $1
PeiPei,PEIPEI,0.075313,0.1,4.6,17.5,2142351.0,22405862,0.09561564736942502,< $1
We Love Tits,TITS,0.02232,3.5,12.9,43.3,547387.0,22307290,0.024538480469837438,< $1
Planet IX,IXT,0.1729,0.7,0.3,5.4,20347.29,22300305,0.0009124220498329508,< $1
TriasLab,TRIAS,2.23,1.8,3.7,17.5,363811.0,22294897,0.01631812876282855,$1-$100
HyperGPT,HGPT,0.03321,1.4,1.3,11.9,2013571.0,22263447,0.09044291299545842,< $1
LIMBO,LIMBO,0.02251,4.0,23.5,63.9,2190938.0,22145077,0.09893566863641973,< $1
Seraph,SERAPH,0.1978,2.5,7.2,26.1,28180504.0,22140812,1.2727854786897608,< $1
BreederDAO,BREED,0.157,,,,42114.78,24140954,0.0017445366906378265,< $1
Aventus,AVT,2.35,4.2,0.9,1.6,551351.0,22039269,0.02501675531978851,$1-$100
Ethervista,VISTA,23.24,0.8,6.0,20.3,2275067.0,21999129,0.10341623070622478,$1-$100
Polytrade,TRADE,0.5338,2.3,6.6,11.3,428700.0,21835971,0.019632742688658087,< $1
AION 5100,AION,1.03,7.9,15.8,37.7,326808.0,21703222,0.015058040690916768,$1-$100
DeFi Pulse Index,DPI,134.16,0.2,2.0,4.3,36892.32,21653629,0.0017037476720414854,"$100-$1,000"
Bluzelle,BLZ,0.04762,1.6,1.9,11.4,2058658.0,21642546,0.09512087903151506,< $1
PIVX,PIVX,0.241,0.7,2.1,5.7,2262043.0,21630585,0.10457613605919582,< $1
Evercraft Ecotechnologies,ECET,0.03121,0.6,0.6,38.7,423473.0,21521542,0.01967670346297677,< $1
LayerAI,LAI,0.009299,2.9,0.6,12.0,2828309.0,21527014,0.13138417617975257,< $1
Jackal Protocol,JKL,0.1853,0.2,1.0,0.8,46767.26,21487986,0.0021764375684161373,< $1
Relend USDC,REUSDC,1.03,0.1,0.0,0.2,0.0,21477001,0.0,$1-$100
REVOX,REX,0.02386,0.5,2.2,17.8,12649523.0,21452535,0.5896516658753849,< $1
Spectra,SPECTRA,0.083,5.5,22.5,28.9,437551.0,21444539,0.02040384267528437,< $1
GATSBY,GATSBY,0.3719,4.1,6.9,46.9,227904.0,21422933,0.010638319225476735,< $1
Stride Staked DYDX,STDYDX,1.01,21.2,20.3,28.2,1521.6,21403773,7.10902699257743e-05,$1-$100
mini,MINI,0.02442,0.8,10.9,2.1,2142442.0,21384040,0.10018883241894422,< $1
BitMEX,BMEX,0.2147,0.3,1.4,34.7,10466.69,21367564,0.0004898401146710032,< $1
Fantom Bomb,BOMB,0.04308,0.2,2.1,10.4,55363.19,21336872,0.0025947191322139443,< $1
SpaceChain (ERC-20),SPC,0.0525,0.2,1.7,72.8,9156.43,21332384,0.00042922675684067943,< $1
Stronghold Staked SOL,STRONGSOL,273.81,0.5,0.4,5.3,9317.76,21301983,0.00043741279861128423,"$100-$1,000"
Galeon,GALEON,0.02916,0.2,0.6,0.2,279075.0,21287141,0.01311002731649121,< $1
Sharpe AI,SAI,0.08107,1.0,16.1,0.7,2623711.0,21281415,0.12328649199313109,< $1
Micro GPT,$MICRO,0.02128,1.4,52.0,20.3,7374761.0,21276490,0.3466154896789837,< $1
Mango,MNGO,0.01903,1.3,4.8,13.2,34247.86,21271651,0.0016100235943133892,< $1
Hawk,HAWK,0.0002772,0.5,12.4,6.6,73780.65,21265713,0.003469465143256659,< $1
Sceptre Staked FLR,SFLR,0.03253,0.8,2.2,6.8,123757.0,21233160,0.005828477720697249,< $1
Aleph.im,ALEPH,0.1135,0.1,0.4,11.8,273344.0,21173048,0.012909997653620773,< $1
Hegic,HEGIC,0.01964,0.3,3.5,6.6,60010.41,21165199,0.0028353340783613705,< $1
AirDAO,AMB,0.006241,0.6,2.3,6.9,832995.0,21160189,0.0393661417674483,< $1
Alpaca Finance,ALPACA,0.1401,0.5,1.2,10.1,3352094.0,21130622,0.1586367878806407,< $1
NUMBER,$NUMBER,0.02126,1.7,0.2,8.9,253266.0,21062673,0.012024399752111234,< $1
METAVERSE,METAV,0.02102,2.6,4.0,16.1,836905.0,21026961,0.03980151958240661,< $1
Tenset,10SET,0.1257,0.0,0.1,14.6,2076438.0,21023644,0.09876679799182292,< $1
PlayDapp,PDA,0.03449,1.2,2.6,8.7,5996948.0,20998957,0.2855831363433908,< $1
She Rises,AKA,0.02083,0.4,14.0,17.3,2685084.0,20992702,0.12790559309611502,< $1
AnonFi,ANON,0.01882,,,,24453.13,20704849,0.0011810339693856255,< $1
World of Dypians,WOD,0.175,0.3,2.0,12.6,550172.0,20918660,0.026300537414920458,< $1
Coupon Assets,CA,1.14,0.2,8.1,5.1,4619184.0,20914552,0.22085981091060425,$1-$100
Token Metrics AI,TMAI,0.003473,1.8,6.1,25.2,224104.0,20895363,0.010725058952074679,< $1
Nodecoin,NC,0.1092,1.7,2.2,26.8,9964210.0,20869168,0.47746081683754715,< $1
LEA AI,LEA,0.02145,0.5,42.2,176.4,6734496.0,20865489,0.32275764061891865,< $1
ChompCoin,CHOMP,0.2225,5.8,74.5,91.7,1397348.0,20847501,0.06702712233950726,< $1
BFG Token,BFG,0.02263,0.0,0.2,0.9,36181.82,20790230,0.0017403280290790434,< $1
VeBetterDAO,B3TR,0.3291,0.3,3.9,57.9,60567.21,20774077,0.0029155187015047646,< $1
WeatherXM,WXM,0.3458,0.3,0.1,5.8,77037.79,20745642,0.0037134444911369816,< $1
Chain-key Bitcoin,CKBTC,103912.0,1.2,1.4,1.2,10902.31,20729883,0.0005259224087275359,"> $10,000"
PYTHIA,PYTHIA,0.02078,1.3,9.8,53.7,2066139.0,20730059,0.09966874672184965,< $1
Aventis AI,AAI,0.05338,0.4,0.7,30.9,63.96,20710982,3.088216676543874e-06,< $1
TAOCat by Virtuals,TAOCAT,0.02073,9.4,49.8,16.6,16209121.0,20709280,0.7826984327798938,< $1
Joe Coin,JOE,0.02065,0.4,9.4,16.9,1994230.0,20650063,0.09657258672770151,< $1
Phoenix Global [OLD],PHB,0.006093,0.0,0.9,11.8,18.54,20634612,8.984903617281487e-07,< $1
Prefrontal Cortex Convo Agent by Virtuals,CONVO,0.02064,3.8,12.4,41.7,662099.0,20634127,0.03208757026648135,< $1
Dream Machine Token,DMT,20.71,4.0,8.1,23.2,704650.0,20597263,0.03421085607345015,$1-$100
COCA,COCA,0.1813,0.3,0.8,3.8,716827.0,20582792,0.03482651916222056,< $1
Heroes of Mavia,MAVIA,0.6494,0.5,3.1,17.0,4955027.0,20461831,0.2421595115314949,< $1
HUMAN Protocol,HMT,0.02728,0.5,1.5,10.5,22009.84,20445666,0.0010765039397591647,< $1
Vita Inu,VINU,0.072268,2.7,4.1,18.6,6006833.0,20436742,0.29392321926851156,< $1
Strawberry AI,BERRY,0.2039,1.9,1.5,5.7,181517.0,20405503,0.00889549255414091,< $1
KILT Protocol,KILT,0.1409,0.1,0.1,3.1,13342.21,20382215,0.0006546005917413784,< $1
Guild of Guardians,GOG,0.02944,1.4,3.1,2.1,219175.0,20350177,0.010770176593550021,< $1
FXN,FXN,0.02256,2.4,6.8,40.5,2543296.0,20337670,0.125053459909616,< $1
Counterparty,XCP,7.84,0.2,1.1,0.7,2927.56,20321962,0.00014405892501914922,$1-$100
Dotcom,Y2K,0.0207,0.8,19.6,6.4,1889904.0,20287740,0.0931549793126292,< $1
IMO,IMO,1.82,0.1,2.8,4.9,15411.8,20266259,0.0007604659547674783,$1-$100
Book of Ethereum,BOOE,0.2025,0.2,4.9,0.4,157530.0,20247753,0.007780122564711255,< $1
GT Protocol,GTAI,0.499,0.2,1.0,13.6,2923427.0,20243627,0.14441221427365758,< $1
DexNet,DEXNET,0.05052,0.1,0.6,5.1,87939.04,20207321,0.004351840602720172,< $1
NuNet,NTX,0.02845,0.5,1.7,19.6,137029.0,20177754,0.006791092804481608,< $1
pSTAKE Finance,PSTAKE,0.04027,0.8,1.9,0.8,1212589.0,20146081,0.060189820541275495,< $1
sUSD,SUSD,0.9911,0.1,0.7,0.7,155632.0,20133852,0.007729867091503404,< $1
neur.sh,NEUR,0.02229,0.5,12.6,28.1,7596251.0,20117484,0.37759448447927185,< $1
Happy Cat,HAPPY,0.006121,2.1,34.2,19.6,17834535.0,20116332,0.8865699273605149,< $1
AEROBUD,AEROBUD,0.02011,11.0,14.0,25.6,119006.0,20109135,0.005918006915762414,< $1
Spore,SPORE,0.02004,0.5,5.3,19.2,3423893.0,20049742,0.17076992811179315,< $1
NFTX,NFTX,47.62,0.2,1.0,4.7,39979.98,19999744,0.0019990245875147203,$1-$100
Aki Network,AKI,0.01179,1.9,4.0,20.2,59376.18,19986059,0.0029708798518006977,< $1
Soul Graph,GRPH,0.02014,0.0,10.0,48.5,7586334.0,19978573,0.37972351678971267,< $1
Santos FC Fan Token,SANTOS,2.96,0.0,2.6,1.5,2713650.0,19957697,0.13597009715098893,$1-$100
Asymmetry Finance,ASF,2.41,0.5,10.7,7.3,495044.0,19960026,0.024801771300297905,$1-$100
Paris Saint-Germain Fan Token,PSG,2.7,0.2,0.0,8.2,2695405.0,19947841,0.13512264309706498,$1-$100
GOUT,GOUT,0.0001274,1.0,6.3,39.2,731518.0,19947398,0.036672351952871246,< $1
MOOxMOO,MOOX,0.1511,0.1,0.2,0.3,72815.12,19942005,0.003651343984719691,< $1
Pirate Nation Token,PIRATE,0.09121,3.9,7.6,32.2,3504673.0,19890845,0.1761952797882644,< $1
THORSwap,THOR,0.1008,0.6,12.4,10.5,488743.0,19854036,0.024616808390999192,< $1
Nuvola Digital,NVL,1.18,0.0,1.2,4.5,46693.09,19799148,0.002358338348700661,$1-$100
EURA,EURA,1.05,0.0,0.1,0.9,475342.0,19771774,0.024041444131416838,$1-$100
Propbase,PROPS,0.05132,0.6,0.8,18.2,1187083.0,19752719,0.060097194720382545,< $1
GME,GME,0.00285,0.1,6.8,7.4,5363770.0,19617560,0.27341677558269223,< $1
DeFi,DEFI,0.06118,15.9,45.0,84.6,9612293.0,19578936,0.4909507339928993,< $1
Cratos,CRTS,0.000311,6.9,10.3,17.7,7157483.0,19551187,0.3660894348767673,< $1
KRYLL,KRL,0.5089,0.1,1.1,8.8,161027.0,19498769,0.008258316204474241,< $1
Sturdy,STRDY,1.03,1.2,9.2,22.0,185213.0,19489718,0.00950311338522189,$1-$100
MaidSafeCoin,EMAID,0.4749,1.1,3.5,3.4,104425.0,19445762,0.005370064695844781,< $1
zKML,ZKML,0.2015,0.8,5.4,2.5,96679.15,19426495,0.004976664601617533,< $1
TROY,TROY,0.001947,1.5,0.8,15.7,9098249.0,19429089,0.46827975310628306,< $1
Kolin,KOLIN,0.01942,0.1,14.1,42.8,1594386.0,19418592,0.08210615888113824,< $1
Avalaunch,XAVA,0.514,1.1,1.8,6.4,287620.0,19378706,0.014842064274054212,< $1
Vaiot,VAI,0.05439,0.4,1.3,14.2,516568.0,19371162,0.026666856639782372,< $1
STEPN Green Satoshi Token on Solana,GST-SOL,0.01689,3.0,4.3,16.4,9178455.0,19368349,0.47388938520263135,< $1
OSMI,OSMI,0.2274,0.2,1.6,1.2,16559.7,19369496,0.0008549370618626318,< $1
Bitrue Coin,BTR,0.05795,0.4,0.5,2.9,9262476.0,19366181,0.47828097857806867,< $1
sETH2,SETH2,3304.66,0.2,0.2,1.5,12937.42,19290164,0.0006706744432032822,"$1,000-$10,000"
Degen Spartan AI,DEGENAI,0.01928,1.1,8.9,43.0,4459445.0,19274768,0.23136179901101792,< $1
LAOS Network,LAOS,0.0601,0.7,0.8,10.0,1556.8,19206338,8.105657621978744e-05,< $1
GenomesDAO GENOME,GENOME,0.01916,0.3,1.5,19.9,28711.27,19167872,0.0014978851069122332,< $1
Aura Finance,AURA,0.386,0.6,2.8,6.7,6557.27,19161892,0.0003422036821833669,< $1
AlphaArc,ALPHA,0.01921,4.6,5.6,52.0,976554.0,19142980,0.05101368752409499,< $1
Bridged USDC (Base),USDBC,1.0,0.1,0.2,0.3,12778825.0,19141429,0.6676003656780275,< $1
OPEN Ticketing Ecosystem,OPN,0.0008348,2.1,0.9,20.5,8408.22,19133758,0.000439444253449845,< $1
Volt Inu,VOLT,0.063072,0.3,1.1,4.4,100426.0,19129416,0.005249820485894604,< $1
AGIXBT by Virtuals,AGIXBT,0.01912,9.0,22.6,217.4,804596.0,19115203,0.04209194116327198,< $1
Giko Cat,GIKO,1.91,1.7,7.2,36.7,651843.0,19061882,0.03419615125096252,$1-$100
KEKE Terminal,KEKE,0.01917,0.4,12.5,4.4,836235.0,19049068,0.043898998103214286,< $1
GOLDAO,GOLDAO,0.02713,0.5,3.6,12.4,1932.89,19012421,0.00010166459074307266,< $1
Camelot Token,GRAIL,901.54,0.3,6.5,22.2,915026.0,18886335,0.04844910354497048,"$100-$1,000"
MakerDAO Optimism Bridged DAI (Optimism),DAI,0.9991,0.2,0.1,0.1,581656.0,18854613,0.03084953268465388,< $1
Router Protocol,ROUTE,0.03138,0.4,2.1,6.1,1819975.0,18782888,0.09689537625949747,< $1
Freya by Virtuals,FREYA,0.02822,2.8,9.3,51.9,531191.0,18750116,0.028330011398329483,< $1
Tensorplex Staked TAO,STTAO,480.36,1.6,16.8,6.9,88393.07,18701495,0.004726524269851154,"$100-$1,000"
TrustSwap,SWAP,0.1862,3.2,9.1,5.7,5747997.0,18614636,0.3087891162631383,< $1
LinqAI,LNQ,0.09589,0.4,2.6,10.9,165817.0,18579529,0.00892471493760687,< $1
League of Kingdoms,LOKA,0.1609,0.5,0.8,13.9,4730030.0,18541700,0.25510228296218795,< $1
Cakepie,CKP,4.84,0.1,0.2,10.3,1348016.0,18503072,0.07285363208876883,$1-$100
GammaSwap,GS,0.1036,1.2,0.4,8.9,27069.83,18492668,0.0014638141992274994,< $1
Alien Base,ALB,0.1323,3.7,7.8,3.1,690482.0,18487235,0.03734912224570088,< $1
Kolwai,KWAII,0.0185,2.5,0.6,,508921.0,18483704,0.027533496532945994,< $1
Helium IOT,IOT,0.0005901,0.9,0.4,27.4,50781.34,18474721,0.002748693200833723,< $1
Fluence,FLT,0.2036,2.2,6.3,8.2,365563.0,18463928,0.01979876654631669,< $1
Orby Network USC Stablecoin,USC,0.9987,0.0,0.1,2.1,51291.88,18445121,0.002780783059108151,< $1
ZUSD,ZUSD,0.9962,0.0,3.6,0.2,100.79,18435748,5.467095775012763e-06,< $1
KONDUX,KNDX,0.03364,0.5,1.8,0.1,39373.05,18429642,0.002136397983205534,< $1
TOPIA,TOPIA,0.01427,0.1,2.0,20.5,110296.0,18380777,0.0060006168400824405,< $1
Autonomous Virtual Beings,AVB,0.01837,1.3,6.0,12.7,2587263.0,18344605,0.14103672442115817,< $1
Aragon,ANT,0.4574,0.7,8.2,31.0,3528.83,18313719,0.00019268778777265284,< $1
Index Cooperative,INDEX,2.71,0.1,3.4,8.3,259681.0,18300620,0.014189737834018739,$1-$100
Arc,ARC,0.01884,0.7,9.6,25.8,247356.0,18276244,0.013534290743765514,< $1
XSwap,XSWAP,0.1152,2.1,5.6,42.6,177512.0,18260221,0.00972124050415381,< $1
